,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
169,DCON.NR,,,,,,
170,FPC.BT,,,,,,
171,AXIA.ZI,,,,,,
172,BIDJ.J,,,,,,
173,MUCOBA.TZ,,,,,,
174,NBV.NR,,,,,,
175,NSBC.CI,,,,,,
176,DSE.TZ,,,,,,
177,IBLL.MZ,,,,,,
178,EPEJ.J,,,,,,
179,UPL.MZ,,,,,,
180,YYLBEEJ.J,,,,,,
181,ACCESS.GH,,,,,,
182,SCRC.CI,,,,,,
183,SEAJ.J,,,,,,
184,SIBC.CI,,,,,,
185,GLPROPJ.J,,,,,,
186,CBIBF.CI,,,,,,
187,TPFJ.J,,,,,,
188,VODA.TZ,,,,,,
189,CQCIL.UG,,,,,,
190,L2DJ.J,,,,,,
191,TIP.LG,,,,,,
192,DCCUSDJ.J,,,,,,
193,SHGJ.J,,,,,,
194,JAIZBANK.LG,,,,,,
195,STXILBJ.J,,,,,,
196,STXPROJ.J,,,,,,
197,PFBJ.J,,,,,,
198,MTNGH.GH,,,,,,
199,MIN.BT,,,,,,
200,BAYP.MZ,,,,,,
201,AILJ.J,,,,,,
202,KALJ.J,,,,,,
203,NRPJ.J,,,,,,
204,RHBJ.J,,,,,,
205,HETJ.J,,,,,,
206,STXWDMJ.J,,,,,,
207,STXEMGJ.J,,,,,,
208,STX500J.J,,,,,,
209,FMP.ZI,,,,,,
210,ZXSWS.ZX,,,,,,
211,ZXSWB.ZX,,,,,,
212,ZXTWI.ZX,,,,,,
213,FMBCH.MV,,,,,,
214,PPHJ.J,,,,,,
215,STXQUAJ.J,,,,,,
216,LHN.NM,,,,,,
217,4SIJ.J,,,,,,
218,SDOJ.J,,,,,,
219,FNBEQFJ.J,,,,,,
220,PNH.NM,,,,,,
221,SYG500J.J,,,,,,
222,CCAF.LZ,,,,,,
223,DCCUS2J.J,,,,,,
224,ECOC.CI,,,,,,
225,GSPECPLC.LG,,,,,,
226,ARIN.MZ,,,,,,
227,CVWJ.J,,,,,,
228,AYOJ.J,,,,,,
229,ZXTIP.ZX,,,,,,
230,ETF500J.J,,,,,,
231,FNBWGBJ.J,,,,,,
232,STXNDQJ.J,,,,,,
233,LBRJ.J,,,,,,
234,DIGICUT.GH,,,,,,
235,FTHJ.J,,,,,,
236,AEIBy.MZ,,,,,,
237,4ANWKH.4AX,,,,,,
238,4AHWP.4AX,,,,,,
239,4AASP.4AX,,,,,,
240,NFEMODJ.J,,,,,,
241,NFEHGEJ.J,,,,,,
242,NFEDEFJ.J,,,,,,
243,MTNN.LG,,,,,,
244,ETFBNDJ.J,,,,,,
245,NFNAMA.NM,,,,,,
246,STXGOVJ.J,,,,,,
247,STXESGJ.J,,,,,,
248,STXEMEJ.J,,,,,,
249,MERGROWTH.LG,,,,,,
250,MERVALUE.LG,,,,,,
251,SYGESGJ.J,,,,,,
252,MTNR.RW,,,,,,
253,SYGEMFJ.J,,,,,,
254,STXCAPJ.J,,,,,,
255,STXNDAJ.J,,,,,,
256,4AAVC.4AX,,,,,,
257,STXHLTJ.J,,,,,,
258,ETFSRIJ.J,,,,,,
259,ETFEMAJ.J,,,,,,
260,BIND.VF,,,,,,
261,PHL.VF,,,,,,
262,SYGSEJ.J,,,,,,
263,CSGOVIJ.J,,,,,,
264,SIM.VF,,,,,,
265,NED.VF,,,,,,
266,ZZDJ.J,,,,,,
267,NTFD.VF,,,,,,
268,4AGFR1O.4AX,,,,,,
269,GEREGU.LG,,,,,,
270,CAAJ.J,,,,,,
271,SREE.MZ,,,,,,
272,ACCESSCORP.LG,,,,,,
273,4ABKB.4AX,,,,,,
274,APOJ.J,,,,,,
275,TANG.ZI,,,,,,
276,BUAFOODS.LG,,,,,,
277,RONCHESS.LG,,,,,,
278,VELG.MZ,,,,,,
279,ANIJ.J,,,,,,
280,MTNU.UG,,,,,,
281,MOC.NM,,,,,,
282,CTEL.MZ,,,,,,
283,NGXGROUP.LG,,,,,,
284,GTCO.LG,,,,,,
285,TGAJ.J,,,,,,
286,SZKJ.J,,,,,,
287,BAPLC.LG,,,,,,
288,HBE.NR,,,,,,
289,HPL.MZ,,,,,,
290,DASPHARMA.GH,,,,,,
291,4AGR1O.4AX,,,,,,
292,CMR.RW,,,,,,
293,FDHB.MV,,,,,,
294,OMJ.NM,,,,,,
295,MQA.NM,,,,,,
296,SBPJ.J,,,,,,
297,NY1J.J,,,,,,
298,AIRTEL.MV,,,,,,
299,SSWJ.J,,,,,,
300,4AIHG.4AX,,,,,,
301,ZFCO.LZ,,,,,,
302,ZXRPG.ZX,,,,,,
303,BUACEMENT.LG,,,,,,
304,MTNZFJ.J,,,,,,
305,SNO.NM,,,,,,
306,FRBP01p.J^K22,,,,,,
307,SEMA.MZ,,,,,,
308,ANE.NM,,,,,,
309,JATU.TZ,,,,,,
310,SSUJ.J,,,,,,
311,ACES.MZ,,,,,,
312,ORGT.CI,,,,,,
313,REGI.MZ,,,,,,
314,ENLG.MZ,,,,,,
315,ICON.MV,,,,,,
316,LAVA.MZ,,,,,,
317,ACCESS.BT,,,,,,
318,MTHJ.J,,,,,,
319,EHZL.ZI,,,,,,
320,MCGJ.J,,,,,,
321,SCIL.BT,,,,,,
322,NICO.TZ,,,,,,
323,EXPJ.J,,,,,,
324,DGHJ.J,,,,,,
325,TICL.TZ,,,,,,
326,KLOS.MZ,,,,,,
327,TSAH.MZ,,,,,,
328,ABL.GH,5043415975,5454756,"Guinness Overseas, Ltd.",Nigeria,301,
329,ABL.GH,5043415975,5454756,"Guinness Overseas, Ltd.",Nigeria,301,
330,ABOSELA.LG,,,,,,
331,ABPLAST.LG,,,,,,
332,ABSPp.J,,,,,,
333,ACADEMY.LG,,,,,,
334,ACLJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Growth
335,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Emerg. Mkts.
336,ACLJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Core Value
337,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Emerg. Mkts.
338,ACLJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Growth
339,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Specialty
340,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Growth
341,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Emerg. Mkts.
342,ACLJ.J,5001218765,2006918,"Silchester International Investors, L.L.P.",United Kingdom,113,Emerg. Mkts.
343,ACLJ.J,,2500375,"Grantham, Mayo, Van Otterloo & Co. L.L.C. _NLE",United States,107,Emerg. Mkts.
344,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Growth
345,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Emerg. Mkts.
346,ACLJ.J,,2782850,Hill Samuel Asset Management Group Ltd._NLE,United Kingdom,107,Index
347,ACLJ.J,4298110926,2003766,Aberdeen Asset Investments Limited,United Kingdom,107,Emerg. Mkts.
348,ACLJ.J,,2003614,Crédit Lyonnais Asset Management S.A._NLE,France,107,GARP
349,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
350,ACLJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Sector Specific
351,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Emerg. Mkts.
352,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
353,ACLJ.J,,2005054,EPTAFUND S.G.R.p.A._NLE,Italy,107,Specialty
354,ACLJ.J,5000152801,2002484,"Associated Investment Management, LLC",United States,107,GARP
355,ACLJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,Specialty
356,ACLJ.J,5000059097,2005788,Siemens Fonds Invest GmbH,Germany,107,Index
357,ACLJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Specialty
358,ACLJ.J,5001446686,2003433,SEB Investment Management AB,Sweden,107,Specialty
359,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Emerg. Mkts.
360,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Growth
361,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Growth
362,ACLJ.J,5044026629,2002611,Nuveen LLC,United States,110,Emerg. Mkts.
363,ACLJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,Emerg. Mkts.
364,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Core Value
365,ACLJ.J,5000064358,2003690,Baring Asset Management Ltd.,United Kingdom,107,Emerg. Mkts.
366,ACLJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,Emerg. Mkts.
367,ACLJ.J,4296274633,2003773,Franklin Templeton Investment Management Ltd.,United Kingdom,113,Core Growth
368,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Emerg. Mkts.
369,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Emerg. Mkts.
370,ACLJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,Core Value
371,ACLJ.J,,2782849,IAI International Limited_NLE,United Kingdom,107,Emerg. Mkts.
372,ACLJ.J,5000013970,2005584,Jyske Invest Fund Management A/S,Denmark,107,Hedge Fund
373,ACLJ.J,4295868120,2005269,SINOPIA Asset Management_NLE,France,113,Specialty
374,ACLJ.J,5000057109,2003958,FIL Investment Management (Hong Kong) Limited,Hong Kong,107,GARP
375,ACLJ.J,,2784485,"ING Pilgrim Investments, LLC. (Sibling)_NLE",United States,107,Specialty
376,ACLJ.J,,2783224,Jacobs Asset Management_NLE,United States,107,Emerg. Mkts.
377,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Core Value
378,ACLJ.J,4297984400,2006320,"Alecta pensionsförsäkring, ömsesidigt",Sweden,107,Emerg. Mkts.
379,ACLJ.J,5000001647,2005351,Santander Asset Management,Spain,107,Hedge Fund
380,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Emerg. Mkts.
381,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Emerg. Mkts.
382,ACLJ.J,5001446737,2005038,Capital International Inc. (Singapore),Singapore,107,Emerg. Mkts.
383,ACLJ.J,,2004252,Fortis Investments France_NLE,France,113,Emerg. Mkts.
384,ACLJ.J,5000001140,2003974,Merian Global Investors (UK) Limited_NLE,United Kingdom,113,Specialty
385,ACLJ.J,5000009781,2003784,Esemplia Emerging Markets_NLE,United Kingdom,113,Specialty
386,ACLJ.J,5000001214,2003144,"Putnam Investment Management, L.L.C.",United States,113,
387,ACLJ.J,,2002868,Paladin Investment Associates_NLE,United States,107,Emerg. Mkts.
388,ACLJ.J,5000052202,2002823,Hartford Investment Management Company,United States,107,Index
389,ACLJ.J,,2508860,,,,Emerg. Mkts.
390,ACLJ.J,,2003710,,,,International
391,ACLJ.J,,2003661,,,,Emerg. Mkts.
392,ACLJ.J,,2003543,,,,Sector Specific
393,ACLJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Index
394,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Emerg. Mkts.
395,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Growth
396,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
397,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Index
398,ACLJ.J,,2784485,"ING Pilgrim Investments, LLC. (Sibling)_NLE",United States,107,Growth
399,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Emerg. Mkts.
400,ACLJ.J,5000152801,2002484,"Associated Investment Management, LLC",United States,107,Core Value
401,ACLJ.J,4296274633,2003773,Franklin Templeton Investment Management Ltd.,United Kingdom,113,Growth
402,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Core Growth
403,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Growth
404,ACLJ.J,5044026629,2002611,Nuveen LLC,United States,110,GARP
405,ACLJ.J,4297984400,2006320,"Alecta pensionsförsäkring, ömsesidigt",Sweden,107,Specialty
406,ACLJ.J,5000009781,2003784,Esemplia Emerging Markets_NLE,United Kingdom,113,Emerg. Mkts.
407,ACLJ.J,,2005054,EPTAFUND S.G.R.p.A._NLE,Italy,107,Emerg. Mkts.
408,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Index
409,ACLJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,Index
410,ACLJ.J,5000013970,2005584,Jyske Invest Fund Management A/S,Denmark,107,Emerg. Mkts.
411,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Core Growth
412,ACLJ.J,4295868120,2005269,SINOPIA Asset Management_NLE,France,113,Growth
413,ACLJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,GARP
414,ACLJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Core Growth
415,ACLJ.J,,2783224,Jacobs Asset Management_NLE,United States,107,Emerg. Mkts.
416,ACLJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,Core Value
417,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Emerg. Mkts.
418,ACLJ.J,5000001647,2005351,Santander Asset Management,Spain,107,Core Value
419,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,
420,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
421,ACLJ.J,5000001140,2003974,Merian Global Investors (UK) Limited_NLE,United Kingdom,113,
422,ACLJ.J,5001448923,2003661,T. Rowe Price International Ltd,United Kingdom,113,
423,ACLJ.J,5000068443,2003543,"Amundi Asset Management, SAS",France,113,
424,ACLJ.J,5001446686,2003433,SEB Investment Management AB,Sweden,107,
425,ACLJ.J,5000001214,2003144,"Putnam Investment Management, L.L.C.",United States,113,
426,ACLJ.J,,2002868,Paladin Investment Associates_NLE,United States,107,
427,ACLJ.J,5000052202,2002823,Hartford Investment Management Company,United States,107,
428,ACLJ.J,,2782850,,,,Emerg. Mkts.
429,ACLJ.J,,2782849,,,,Growth
430,ACLJ.J,,2658723,,,,Growth
431,ACLJ.J,,2657747,,,,Core Value
432,ACLJ.J,,2637186,,,,Emerg. Mkts.
433,ACLJ.J,,2517371,,,,Growth
434,ACLJ.J,,2500375,,,,Core Value
435,ACLJ.J,,2007361,,,,GARP
436,ACLJ.J,,2007153,,,,Specialty
437,ACLJ.J,,2006918,,,,Specialty
438,ACLJ.J,,2005788,,,,Specialty
439,ACLJ.J,,2005786,,,,Specialty
440,ACLJ.J,,2005038,,,,Emerg. Mkts.
441,ACLJ.J,,2004252,,,,Emerg. Mkts.
442,ACLJ.J,,2003958,,,,Emerg. Mkts.
443,ACLJ.J,,2003766,,,,Emerg. Mkts.
444,ACLJ.J,,2003690,,,,Emerg. Mkts.
445,ACLJ.J,,2003665,,,,Emerg. Mkts.
446,ACLJ.J,,2003614,,,,
447,ACLJ.J,,2003465,,,,Emerg. Mkts.
448,ACLJ.J,,2003436,,,,Growth
449,ACLJ.J,,2002702,,,,Emerg. Mkts.
450,ACLJ.J,,2002561,,,,Emerg. Mkts.
451,ACLJ.J,,2002451,,,,GARP
452,ACLJ.J,,,,,,Core Value
453,ACLJ.J,,,,,,Emerg. Mkts.
454,ACLJ.J,,,,,,Emerg. Mkts.
455,ACLJ.J,,,,,,GARP
456,ACLJ.J,,,,,,Emerg. Mkts.
457,ACLJ.J,,,,,,Emerg. Mkts.
458,ACLJ.J,,,,,,Hedge Fund
459,ACLJ.J,,,,,,Growth
460,ACLJ.J,,,,,,Emerg. Mkts.
461,ACLJ.J,,,,,,Core Growth
462,ACLJ.J,,,,,,Core Value
463,ACLJ.J,,,,,,Emerg. Mkts.
464,ACLJ.J,,,,,,Hedge Fund
465,ACLJ.J,,,,,,Emerg. Mkts.
466,ACLJ.J,,,,,,Emerg. Mkts.
467,ACLJ.J,,,,,,Emerg. Mkts.
468,ACLJ.J,,,,,,Index
469,ACLJ.J,,,,,,Index
470,ACLJ.J,,,,,,Core Growth
471,ACLJ.J,,,,,,Core Growth
472,ACLJ.J,,,,,,GARP
473,ACLJ.J,,,,,,
474,ACLJ.J,,,,,,Index
475,ACLJ.J,,,,,,Emerg. Mkts.
476,ACLJ.J,,,,,,Specialty
477,ACLJ.J,,,,,,Emerg. Mkts.
478,ACLJ.J,,,,,,Index
479,ACLJ.J,,,,,,Index
480,ACLJ.J,,,,,,Growth
481,ACLJ.J,,,,,,Core Growth
482,ACLJ.J,,,,,,Growth
483,ACLJ.J,,,,,,Emerg. Mkts.
484,ACLJ.J,,,,,,Specialty
485,ACLJ.J,,,,,,Specialty
486,ACLJ.J,,,,,,Emerg. Mkts.
487,ACLJ.J,,,,,,Emerg. Mkts.
488,ACLJ.J,,,,,,Core Growth
489,ACLJ.J,,,,,,Growth
490,ACLJ.J,,,,,,Growth
491,ACLJ.J,,,,,,Emerg. Mkts.
492,ACLJ.J,,,,,,Index
493,ACLJ.J,,,,,,Emerg. Mkts.
494,ACLJ.J,,,,,,Emerg. Mkts.
495,ACLJ.J,,,,,,Core Growth
496,ACLJ.J,,,,,,Emerg. Mkts.
497,ACLJ.J,,,,,,Core Value
498,ACLJ.J,,,,,,Emerg. Mkts.
499,ACLJ.J,,,,,,Core Value
500,ACLJ.J,,,,,,
501,ACLJ.J,,,,,,
502,ACLJ.J,,,,,,
503,ACLJ.J,,,,,,
504,ACLJ.J,,,,,,
505,ACLJ.J,,,,,,
506,ACLJ.J,,,,,,
507,ACLJ.J,,,,,,
508,ACLJ.J,,,,,,
509,ACLJ.J,,,,,,
510,ACLJ.J,,,,,,
511,ACLJ.J,,,,,,
512,ACLJ.J,,,,,,
513,ACLJ.J,,,,,,
514,ACLJ.J,,,,,,
515,ACLJ.J,,,,,,
516,ACLJ.J,,,,,,
517,ACLJ.J,,,,,,
518,ACLJ.J,,,,,,
519,ACLJ.J,,,,,,
520,ACLJ.J,,,,,,
521,ACLJ.J,,,,,,
522,ACTJ.J,,2659928,SGM Investment Limited,South Africa,301,
523,ACTJ.J,5043419846,2991511,Medelec Investments (Pty) Ltd.,South Africa,301,
524,ACTJ.J,4297902883,2637186,Nedcor Group,South Africa,301,
525,ACTJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,
526,ACTJ.J,,3248738,Stier (L A),South Africa,303,
527,ACTJ.J,5055409332,2663421,Flomac Control (Pty) Limited,South Africa,301,
528,ACTJ.J,,3218293,Nussbaum (Rolf-Stephan Arthur Wilhelm),South Africa,303,
529,ACTJ.J,5000025607,2003819,BlackRock Investment Management (UK) Ltd.,United Kingdom,113,
530,ACTJ.J,,2659928,SGM Investment Limited,South Africa,301,
531,ACTJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,
532,ACTJ.J,5043419846,2991511,Medelec Investments (Pty) Ltd.,South Africa,301,
533,ACTJ.J,5000025607,2003819,BlackRock Investment Management (UK) Ltd.,United Kingdom,113,
534,ACTJ.J,,3248738,Stier (L A),South Africa,303,
535,ACTJ.J,,3218293,,,,
536,ACTJ.J,,2663421,,,,
537,ACTJ.J,,2637186,,,,
538,ADHJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Specialty
539,ADHJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
540,ADHJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Growth
541,ADHJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Emerg. Mkts.
542,ADHJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,
543,ADHJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,Emerg. Mkts.
544,ADHJ.J,5055413527,2661420,PSG Security,South Africa,301,Emerg. Mkts.
545,ADHJ.J,4297902883,2637186,Nedcor Group,South Africa,301,
546,ADHJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
547,ADHJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
548,ADHJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,
549,ADHJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
550,ADHJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,
551,ADHJ.J,4297902883,2637186,Nedcor Group,South Africa,301,
552,ADHJ.J,5055413527,2661420,PSG Security,South Africa,301,
553,ADHJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
554,ADHJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,
555,ADHJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,
556,ADHJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
557,ADHJ.J,,2658723,,,,
558,ADHJ.J,,2005218,,,,
559,ADHJ.J,,2005211,,,,
