,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
165,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
166,SNHJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,
167,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
168,SNHJ.J,5000051932,2003066,"Nicholas-Applegate Capital Management, LLC_NLE",United States,107,
169,SNHJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,
170,SNHJ.J,,2132705,,,,
171,SNHJ.J,,2004263,,,,
172,SNHJ.J,,2003410,,,,
173,SNHJ.J,,2002653,,,,
174,SNHJ.J,,2001973,,,,
175,GBFS.ZI,,,,,,
176,ABCB.MZ,,,,,,
177,VETBANK.LG,,,,,,
178,VETGOODS.LG,,,,,,
179,VETINDETF.LG,,,,,,
180,NRLJ.J,,,,,,
181,TAD.MZ,,,,,,
182,DCON.NR,,,,,,
183,FPC.BT,,,,,,
184,AXIA.ZI,,,,,,
185,BIDJ.J,,,,,,
186,MUCOBA.TZ,,,,,,
187,NBV.NR,,,,,,
188,NSBC.CI,,,,,,
189,DSE.TZ,,,,,,
190,IBLL.MZ,,,,,,
191,EPEJ.J,,,,,,
192,UPL.MZ,,,,,,
193,YYLBEEJ.J,,,,,,
194,ACCESS.GH,,,,,,
195,SCRC.CI,,,,,,
196,SEAJ.J,,,,,,
197,SIBC.CI,,,,,,
198,GLPROPJ.J,,,,,,
199,CBIBF.CI,,,,,,
200,TPFJ.J,,,,,,
201,VODA.TZ,,,,,,
202,CQCIL.UG,,,,,,
203,L2DJ.J,,,,,,
204,TIP.LG,,,,,,
205,DCCUSDJ.J,,,,,,
206,SHGJ.J,,,,,,
207,JAIZBANK.LG,,,,,,
208,STXILBJ.J,,,,,,
209,STXPROJ.J,,,,,,
210,PFBJ.J,,,,,,
211,MTNGH.GH,,,,,,
212,MIN.BT,,,,,,
213,BAYP.MZ,,,,,,
214,AILJ.J,,,,,,
215,KALJ.J,,,,,,
216,NRPJ.J,,,,,,
217,RHBJ.J,,,,,,
218,HETJ.J,,,,,,
219,STXWDMJ.J,,,,,,
220,STXEMGJ.J,,,,,,
221,STX500J.J,,,,,,
222,FMP.ZI,,,,,,
223,ZXSWS.ZX,,,,,,
224,ZXSWB.ZX,,,,,,
225,ZXTWI.ZX,,,,,,
226,FMBCH.MV,,,,,,
227,PPHJ.J,,,,,,
228,STXQUAJ.J,,,,,,
229,LHN.NM,,,,,,
230,4SIJ.J,,,,,,
231,SDOJ.J,,,,,,
232,FNBEQFJ.J,,,,,,
233,PNH.NM,,,,,,
234,SYG500J.J,,,,,,
235,CCAF.LZ,,,,,,
236,DCCUS2J.J,,,,,,
237,ECOC.CI,,,,,,
238,GSPECPLC.LG,,,,,,
239,ARIN.MZ,,,,,,
240,CVWJ.J,,,,,,
241,AYOJ.J,,,,,,
242,ZXTIP.ZX,,,,,,
243,ETF500J.J,,,,,,
244,FNBWGBJ.J,,,,,,
245,STXNDQJ.J,,,,,,
246,LBRJ.J,,,,,,
247,DIGICUT.GH,,,,,,
248,FTHJ.J,,,,,,
249,AEIBy.MZ,,,,,,
250,4ANWKH.4AX,,,,,,
251,4AHWP.4AX,,,,,,
252,4AASP.4AX,,,,,,
253,NFEMODJ.J,,,,,,
254,NFEHGEJ.J,,,,,,
255,NFEDEFJ.J,,,,,,
256,MTNN.LG,,,,,,
257,ETFBNDJ.J,,,,,,
258,NFNAMA.NM,,,,,,
259,STXGOVJ.J,,,,,,
260,STXESGJ.J,,,,,,
261,STXEMEJ.J,,,,,,
262,MERGROWTH.LG,,,,,,
263,MERVALUE.LG,,,,,,
264,SYGESGJ.J,,,,,,
265,MTNR.RW,,,,,,
266,SYGEMFJ.J,,,,,,
267,STXCAPJ.J,,,,,,
268,STXNDAJ.J,,,,,,
269,4AAVC.4AX,,,,,,
270,STXHLTJ.J,,,,,,
271,ETFSRIJ.J,,,,,,
272,ETFEMAJ.J,,,,,,
273,BIND.VF,,,,,,
274,PHL.VF,,,,,,
275,SYGSEJ.J,,,,,,
276,CSGOVIJ.J,,,,,,
277,SIM.VF,,,,,,
278,NED.VF,,,,,,
279,ZZDJ.J,,,,,,
280,NTFD.VF,,,,,,
281,4AGFR1O.4AX,,,,,,
282,GEREGU.LG,,,,,,
283,CAAJ.J,,,,,,
284,SREE.MZ,,,,,,
285,ACCESSCORP.LG,,,,,,
286,4ABKB.4AX,,,,,,
287,APOJ.J,,,,,,
288,TANG.ZI,,,,,,
289,BUAFOODS.LG,,,,,,
290,RONCHESS.LG,,,,,,
291,VELG.MZ,,,,,,
292,ANIJ.J,,,,,,
293,MTNU.UG,,,,,,
294,MOC.NM,,,,,,
295,CTEL.MZ,,,,,,
296,NGXGROUP.LG,,,,,,
297,GTCO.LG,,,,,,
298,TGAJ.J,,,,,,
299,SZKJ.J,,,,,,
300,BAPLC.LG,,,,,,
301,HBE.NR,,,,,,
302,HPL.MZ,,,,,,
303,DASPHARMA.GH,,,,,,
304,4AGR1O.4AX,,,,,,
305,CMR.RW,,,,,,
306,FDHB.MV,,,,,,
307,OMJ.NM,,,,,,
308,MQA.NM,,,,,,
309,SBPJ.J,,,,,,
310,NY1J.J,,,,,,
311,AIRTEL.MV,,,,,,
312,SSWJ.J,,,,,,
313,4AIHG.4AX,,,,,,
314,ZFCO.LZ,,,,,,
315,ZXRPG.ZX,,,,,,
316,BUACEMENT.LG,,,,,,
317,MTNZFJ.J,,,,,,
318,SNO.NM,,,,,,
319,FRBP01p.J^K22,,,,,,
320,SEMA.MZ,,,,,,
321,ANE.NM,,,,,,
322,JATU.TZ,,,,,,
323,SSUJ.J,,,,,,
324,ACES.MZ,,,,,,
325,ORGT.CI,,,,,,
326,REGI.MZ,,,,,,
327,ENLG.MZ,,,,,,
328,ICON.MV,,,,,,
329,LAVA.MZ,,,,,,
330,ACCESS.BT,,,,,,
331,MTHJ.J,,,,,,
332,EHZL.ZI,,,,,,
333,MCGJ.J,,,,,,
334,SCIL.BT,,,,,,
335,NICO.TZ,,,,,,
336,EXPJ.J,,,,,,
337,DGHJ.J,,,,,,
338,TICL.TZ,,,,,,
339,KLOS.MZ,,,,,,
340,TSAH.MZ,,,,,,
341,ABL.GH,,,,,,
342,ABOSELA.LG,,,,,,
343,ABPLAST.LG,,,,,,
344,ABSPp.J,,,,,,
345,ACADEMY.LG,,,,,,
346,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,Emerg. Mkts.
347,ACLJ.J,5055408312,2660915,CSFBI Firm,South Africa,301,Emerg. Mkts.
348,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Specialty
349,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Specialty
350,ACLJ.J,5000058372,2002548,Brown Brothers Harriman & Company,United States,101,Hedge Fund
351,ACLJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,Emerg. Mkts.
352,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
353,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Index
354,ACLJ.J,5001447645,2587535,Northern Trust Global Investments,United States,107,Growth
355,ACLJ.J,5035514747,2655179,Alexforbes Investments Solution Limited,South Africa,113,Emerg. Mkts.
356,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Core Value
357,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Growth
358,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Specialty
359,ACLJ.J,,3270352,Samson (Eric),South Africa,303,Emerg. Mkts.
360,ACLJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Growth
361,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
362,ACLJ.J,4297572206,2495760,"American Century Global Investment Mgmt, Inc._NLE",United States,107,Growth
363,ACLJ.J,,2005213,Sage Unit Trusts Ltd._NLE,South Africa,107,Specialty
364,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
365,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Core Value
366,ACLJ.J,5000046871,2003481,Eurizon Capital SGR S.p.A.,Italy,113,Emerg. Mkts.
367,ACLJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,
368,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Emerg. Mkts.
369,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,Specialty
370,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Sector Specific
371,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Specialty
372,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Emerg. Mkts.
373,ACLJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,Specialty
374,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Emerg. Mkts.
375,ACLJ.J,,2004252,Fortis Investments France_NLE,France,113,Emerg. Mkts.
376,ACLJ.J,5000057206,2002818,"BNP Paribas Asset Management USA, Inc.",United States,107,Emerg. Mkts.
377,ACLJ.J,5000064072,2003708,Ninety One UK Limited,United Kingdom,113,Growth
378,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Specialty
379,ACLJ.J,,2932423,"Jacana Fund Management, Ltd._NLE",South Africa,106,Specialty
380,ACLJ.J,4297281254,2490227,Standard Bank Plc.,United Kingdom,113,Index
381,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Core Value
382,ACLJ.J,5001449672,2660546,Interneuron (Pty) Limited_NLE,South Africa,113,Core Value
383,ACLJ.J,5001211262,2522976,Value Portfolio Managers (Pty) Ltd.,South Africa,107,Specialty
384,ACLJ.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,Emerg. Mkts.
385,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,
386,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,GARP
387,ACLJ.J,,2003423,ING Investment Management (Belgium)_NLE,Belgium,107,Emerg. Mkts.
388,ACLJ.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,Specialty
389,ACLJ.J,5001445949,2401339,Edge Capital (Pty) Ltd.,South Africa,106,International
390,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,Specialty
391,ACLJ.J,5055414090,2676438,Royal Trust Corporations,South Africa,301,Emerg. Mkts.
392,ACLJ.J,5055412244,2652773,Nib Blue Capital,South Africa,301,Emerg. Mkts.
393,ACLJ.J,5001449660,2537819,Vunani Fund Managers (Pty) Ltd.,South Africa,107,Index
394,ACLJ.J,5001196700,2522977,Flagship Asset Management (Pty) Limited,South Africa,107,Specialty
395,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Growth
396,ACLJ.J,5040703880,2463029,BlackRock Asset Management Canada Limited,Canada,113,Specialty
397,ACLJ.J,,2401341,Alliance Capital Management (Pty) Ltd._NLE,South Africa,107,
398,ACLJ.J,5001449682,2388005,Trilinear Investment Managers (Pty) Ltd._NLE,South Africa,107,Emerg. Mkts.
399,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,Emerg. Mkts.
400,ACLJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Index
401,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,
402,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Core Growth
403,ACLJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,International
404,ACLJ.J,5000050199,2005972,Templeton Asset Management Ltd.,Singapore,107,
405,ACLJ.J,4296555278,2005882,Deutsche Bank AG London,United Kingdom,201,Index
406,ACLJ.J,5000005239,2005590,Aquinas GmbH,Austria,107,GARP
407,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Core Value
408,ACLJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,Core Value
409,ACLJ.J,4296540815,2004263,Harding Loevner LP,United States,107,Emerg. Mkts.
410,ACLJ.J,5000757289,2004247,DnB NOR Asset Management (UK) Ltd._NLE,United Kingdom,107,Sector Specific
411,ACLJ.J,5000037531,2004069,State Street Global Advisors Asia Ltd.,Hong Kong,113,Emerg. Mkts.
412,ACLJ.J,,2003730,American Express Asset Management Ltd._NLE,United Kingdom,113,International
413,ACLJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,International
414,ACLJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,Specialty
415,ACLJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,Emerg. Mkts.
416,ACLJ.J,,2003291,Citigroup Investments Inc._NLE,United States,108,Index
417,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Emerg. Mkts.
418,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
419,ACLJ.J,,2002520,"Bear Stearns Asset Management, Inc._NLE",United States,113,Emerg. Mkts.
420,ACLJ.J,5000677087,2002506,BNY Mellon Asset Management,United States,107,Index
421,ACLJ.J,,2676461,,,,GARP
422,ACLJ.J,,2660881,,,,Emerg. Mkts.
423,ACLJ.J,,2658723,,,,Emerg. Mkts.
424,ACLJ.J,,2652506,,,,Core Value
425,ACLJ.J,,2637186,,,,Emerg. Mkts.
426,ACLJ.J,,2007596,,,,Emerg. Mkts.
427,ACLJ.J,,2007361,,,,Emerg. Mkts.
428,ACLJ.J,,2005786,,,,Emerg. Mkts.
429,ACLJ.J,,2005234,,,,Core Value
430,ACLJ.J,,2005211,,,,Emerg. Mkts.
431,ACLJ.J,,2005078,,,,Specialty
432,ACLJ.J,,2003794,,,,Specialty
433,ACLJ.J,,2003788,,,,Emerg. Mkts.
434,ACLJ.J,,2003766,,,,Emerg. Mkts.
435,ACLJ.J,,2003525,,,,Core Value
436,ACLJ.J,,2003356,,,,Growth
437,ACLJ.J,,2003084,,,,Specialty
438,ACLJ.J,,2002702,,,,GARP
439,ACLJ.J,,2002611,,,,Specialty
440,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,GARP
441,ACLJ.J,5055408312,2660915,CSFBI Firm,South Africa,301,Specialty
442,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,
443,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,
444,ACLJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,
445,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
446,ACLJ.J,5000058372,2002548,Brown Brothers Harriman & Company,United States,101,
447,ACLJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
448,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,
449,ACLJ.J,5000677087,2002506,BNY Mellon Asset Management,United States,107,
450,ACLJ.J,5035514747,2655179,Alexforbes Investments Solution Limited,South Africa,113,
451,ACLJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,
452,ACLJ.J,,2005213,Sage Unit Trusts Ltd._NLE,South Africa,107,
453,ACLJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,
454,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,
455,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,
456,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
457,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
458,ACLJ.J,,2003291,Citigroup Investments Inc._NLE,United States,108,
459,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,
460,ACLJ.J,4297572206,2495760,"American Century Global Investment Mgmt, Inc._NLE",United States,107,
461,ACLJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Specialty
462,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
463,ACLJ.J,5000037531,2004069,State Street Global Advisors Asia Ltd.,Hong Kong,113,Emerg. Mkts.
464,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Growth
465,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Emerg. Mkts.
466,ACLJ.J,5000064072,2003708,Ninety One UK Limited,United Kingdom,113,GARP
467,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Emerg. Mkts.
468,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Emerg. Mkts.
469,ACLJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,Specialty
470,ACLJ.J,5001449682,2388005,Trilinear Investment Managers (Pty) Ltd._NLE,South Africa,107,Sector Specific
471,ACLJ.J,5001196700,2522977,Flagship Asset Management (Pty) Limited,South Africa,107,Hedge Fund
472,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,Growth
473,ACLJ.J,5001211262,2522976,Value Portfolio Managers (Pty) Ltd.,South Africa,107,GARP
474,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Emerg. Mkts.
475,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Index
476,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Specialty
477,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Specialty
478,ACLJ.J,4296540815,2004263,Harding Loevner LP,United States,107,Specialty
479,ACLJ.J,,2003423,ING Investment Management (Belgium)_NLE,Belgium,107,Growth
480,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
481,ACLJ.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,Specialty
482,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
483,ACLJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,International
484,ACLJ.J,,3270352,Samson (Eric),South Africa,303,Core Value
485,ACLJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Specialty
486,ACLJ.J,5055414090,2676438,Royal Trust Corporations,South Africa,301,Specialty
487,ACLJ.J,4297636693,2660881,Mercantile Bank Limited,South Africa,301,Growth
488,ACLJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Emerg. Mkts.
489,ACLJ.J,,2652506,Anglovaal Limited,South Africa,301,Growth
490,ACLJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Emerg. Mkts.
491,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,Growth
492,ACLJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Emerg. Mkts.
493,ACLJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,Growth
494,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Core Value
495,ACLJ.J,4297908191,2007596,"Marco Investment Management, L.L.C.",United States,107,GARP
496,ACLJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,Emerg. Mkts.
497,ACLJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,Core Value
498,ACLJ.J,5000050199,2005972,Templeton Asset Management Ltd.,Singapore,107,Specialty
499,ACLJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Sector Specific
500,ACLJ.J,5000781841,2005234,Investec Securities Ltd.,South Africa,201,Core Value
501,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,GARP
502,ACLJ.J,5000069368,2005078,BlackRock Investment Management (Australia) Ltd.,Australia,107,Emerg. Mkts.
503,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
504,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Specialty
505,ACLJ.J,,2003794,Deutsche Bank Private Wealth Management Limited_NLE,United Kingdom,107,Emerg. Mkts.
506,ACLJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,Sector Specific
507,ACLJ.J,4298110926,2003766,Aberdeen Asset Investments Limited,United Kingdom,107,Emerg. Mkts.
508,ACLJ.J,,2003730,American Express Asset Management Ltd._NLE,United Kingdom,113,Growth
509,ACLJ.J,4296775703,2003525,DWS Investment GmbH,Germany,113,Index
510,ACLJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,Specialty
511,ACLJ.J,5000046871,2003481,Eurizon Capital SGR S.p.A.,Italy,113,Core Value
512,ACLJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Specialty
513,ACLJ.J,4296555936,2003084,State Teachers Retirement System of Ohio,United States,110,Emerg. Mkts.
514,ACLJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,Emerg. Mkts.
